id,image,h_div,num_of_swap,swap_log,grid_w,grid_h,factor,source_image
6239,000000506146_f28_h3_s1.png,3,1,"[[6, 1]]",4,3,28,COCO_train2014_000000506146.jpg
6240,000000506258_f28_h2_s3.png,2,3,"[[3, 0], [2, 0], [3, 2]]",2,2,28,COCO_train2014_000000506258.jpg
6241,000000506341_f28_h2_s3.png,2,3,"[[1, 3], [1, 2], [0, 3]]",2,2,28,COCO_train2014_000000506341.jpg
6242,000000506411_f28_h4_s2.png,4,2,"[[8, 3], [14, 0]]",5,4,28,COCO_train2014_000000506411.jpg
6243,000000506673_f28_h2_s3.png,2,3,"[[3, 0], [2, 1], [3, 2]]",2,2,28,COCO_train2014_000000506673.jpg
6244,000000506710_f28_h4_s1.png,4,1,"[[6, 2]]",6,4,28,COCO_train2014_000000506710.jpg
6245,000000506750_f28_h4_s3.png,4,3,"[[12, 13], [9, 16], [18, 11]]",5,4,28,COCO_train2014_000000506750.jpg
6246,000000506821_f28_h4_s1.png,4,1,"[[4, 15]]",5,4,28,COCO_train2014_000000506821.jpg
6247,000000506880_f28_h4_s3.png,4,3,"[[6, 3], [5, 9], [4, 18]]",6,4,28,COCO_train2014_000000506880.jpg
6248,000000506890_f28_h4_s2.png,4,2,"[[7, 12], [21, 22]]",6,4,28,COCO_train2014_000000506890.jpg
6249,000000506955_f28_h3_s1.png,3,1,"[[3, 0]]",2,3,28,COCO_train2014_000000506955.jpg
6250,000000506979_f28_h2_s3.png,2,3,"[[0, 3], [2, 3], [0, 3]]",2,2,28,COCO_train2014_000000506979.jpg
6251,000000507148_f28_h3_s1.png,3,1,"[[11, 1]]",4,3,28,COCO_train2014_000000507148.jpg
6252,000000507198_f28_h3_s1.png,3,1,"[[11, 8]]",4,3,28,COCO_train2014_000000507198.jpg
6253,000000507237_f28_h4_s3.png,4,3,"[[12, 16], [3, 12], [5, 1]]",5,4,28,COCO_train2014_000000507237.jpg
6254,000000507257_f28_h3_s2.png,3,2,"[[3, 1], [15, 9]]",6,3,28,COCO_train2014_000000507257.jpg
6255,000000507381_f28_h2_s2.png,2,2,"[[1, 2], [3, 5]]",3,2,28,COCO_train2014_000000507381.jpg
6256,000000507389_f28_h4_s2.png,4,2,"[[14, 12], [14, 4]]",5,4,28,COCO_train2014_000000507389.jpg
6257,000000507794_f28_h4_s2.png,4,2,"[[6, 0], [0, 3]]",2,4,28,COCO_train2014_000000507794.jpg
6258,000000507939_f28_h4_s2.png,4,2,"[[0, 2], [7, 9]]",3,4,28,COCO_train2014_000000507939.jpg
6259,000000507990_f28_h4_s2.png,4,2,"[[0, 6], [0, 12]]",6,4,28,COCO_train2014_000000507990.jpg
6260,000000508092_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000508092.jpg
6261,000000508209_f28_h3_s3.png,3,3,"[[7, 2], [10, 11], [3, 11]]",4,3,28,COCO_train2014_000000508209.jpg
6262,000000508227_f28_h4_s1.png,4,1,"[[1, 3]]",5,4,28,COCO_train2014_000000508227.jpg
6263,000000508328_f28_h2_s3.png,2,3,"[[1, 3], [3, 1], [3, 1]]",2,2,28,COCO_train2014_000000508328.jpg
6264,000000508414_f28_h4_s2.png,4,2,"[[10, 7], [19, 13]]",5,4,28,COCO_train2014_000000508414.jpg
6265,000000508531_f28_h3_s3.png,3,3,"[[11, 7], [11, 4], [4, 2]]",4,3,28,COCO_train2014_000000508531.jpg
6266,000000508634_f28_h3_s1.png,3,1,"[[6, 11]]",4,3,28,COCO_train2014_000000508634.jpg
6267,000000508663_f28_h4_s3.png,4,3,"[[19, 8], [5, 1], [9, 2]]",5,4,28,COCO_train2014_000000508663.jpg
6268,000000508678_f28_h3_s2.png,3,2,"[[1, 6], [11, 3]]",4,3,28,COCO_train2014_000000508678.jpg
6269,000000508831_f28_h3_s2.png,3,2,"[[0, 11], [5, 1]]",4,3,28,COCO_train2014_000000508831.jpg
6270,000000508855_f28_h2_s1.png,2,1,"[[3, 2]]",2,2,28,COCO_train2014_000000508855.jpg
6271,000000508938_f28_h2_s2.png,2,2,"[[3, 1], [3, 1]]",2,2,28,COCO_train2014_000000508938.jpg
6272,000000509084_f28_h4_s1.png,4,1,"[[12, 0]]",5,4,28,COCO_train2014_000000509084.jpg
6273,000000509367_f28_h4_s2.png,4,2,"[[10, 16], [2, 15]]",5,4,28,COCO_train2014_000000509367.jpg
6274,000000509394_f28_h3_s3.png,3,3,"[[10, 0], [5, 9], [4, 10]]",4,3,28,COCO_train2014_000000509394.jpg
6275,000000509419_f28_h4_s2.png,4,2,"[[16, 17], [2, 9]]",5,4,28,COCO_train2014_000000509419.jpg
6276,000000509482_f28_h3_s3.png,3,3,"[[9, 0], [8, 0], [3, 6]]",4,3,28,COCO_train2014_000000509482.jpg
6277,000000509490_f28_h4_s2.png,4,2,"[[2, 5], [11, 0]]",3,4,28,COCO_train2014_000000509490.jpg
6278,000000509493_f28_h4_s2.png,4,2,"[[14, 8], [8, 11]]",5,4,28,COCO_train2014_000000509493.jpg
6279,000000509582_f28_h2_s3.png,2,3,"[[6, 1], [2, 3], [5, 7]]",4,2,28,COCO_train2014_000000509582.jpg
6280,000000509806_f28_h2_s2.png,2,2,"[[1, 2], [0, 1]]",2,2,28,COCO_train2014_000000509806.jpg
6281,000000509823_f28_h2_s1.png,2,1,"[[0, 3]]",2,2,28,COCO_train2014_000000509823.jpg
6282,000000509895_f28_h4_s2.png,4,2,"[[1, 5], [4, 3]]",2,4,28,COCO_train2014_000000509895.jpg
6283,000000509915_f28_h4_s2.png,4,2,"[[16, 18], [10, 7]]",5,4,28,COCO_train2014_000000509915.jpg
6284,000000509933_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000509933.jpg
6285,000000510059_f28_h4_s2.png,4,2,"[[3, 17], [6, 1]]",5,4,28,COCO_train2014_000000510059.jpg
6286,000000510225_f28_h4_s2.png,4,2,"[[3, 6], [4, 6]]",2,4,28,COCO_train2014_000000510225.jpg
6287,000000510235_f28_h4_s1.png,4,1,"[[1, 5]]",5,4,28,COCO_train2014_000000510235.jpg
6288,000000510252_f28_h2_s3.png,2,3,"[[3, 1], [1, 2], [3, 2]]",2,2,28,COCO_train2014_000000510252.jpg
6289,000000510365_f28_h3_s2.png,3,2,"[[4, 9], [2, 10]]",4,3,28,COCO_train2014_000000510365.jpg
6290,000000510371_f28_h4_s2.png,4,2,"[[17, 3], [19, 4]]",5,4,28,COCO_train2014_000000510371.jpg
6291,000000510399_f28_h2_s2.png,2,2,"[[3, 2], [4, 5]]",3,2,28,COCO_train2014_000000510399.jpg
6292,000000510519_f28_h3_s2.png,3,2,"[[2, 4], [0, 3]]",2,3,28,COCO_train2014_000000510519.jpg
6293,000000510644_f28_h2_s3.png,2,3,"[[1, 2], [0, 2], [2, 3]]",2,2,28,COCO_train2014_000000510644.jpg
6294,000000510665_f28_h3_s1.png,3,1,"[[1, 5]]",4,3,28,COCO_train2014_000000510665.jpg
6295,000000510721_f28_h3_s1.png,3,1,"[[7, 2]]",4,3,28,COCO_train2014_000000510721.jpg
6296,000000510768_f28_h3_s2.png,3,2,"[[8, 0], [4, 6]]",4,3,28,COCO_train2014_000000510768.jpg
6297,000000510781_f28_h2_s3.png,2,3,"[[1, 2], [3, 1], [3, 2]]",2,2,28,COCO_train2014_000000510781.jpg
6298,000000510910_f28_h4_s3.png,4,3,"[[14, 16], [10, 9], [8, 11]]",5,4,28,COCO_train2014_000000510910.jpg
6299,000000510919_f28_h4_s2.png,4,2,"[[14, 9], [2, 8]]",5,4,28,COCO_train2014_000000510919.jpg
6300,000000510959_f28_h3_s1.png,3,1,"[[1, 10]]",4,3,28,COCO_train2014_000000510959.jpg
6301,000000511070_f28_h2_s3.png,2,3,"[[1, 2], [0, 3], [2, 3]]",2,2,28,COCO_train2014_000000511070.jpg
6302,000000511121_f28_h3_s1.png,3,1,"[[11, 7]]",4,3,28,COCO_train2014_000000511121.jpg
6303,000000511198_f28_h3_s3.png,3,3,"[[1, 10], [3, 5], [6, 3]]",4,3,28,COCO_train2014_000000511198.jpg
6304,000000511325_f28_h4_s3.png,4,3,"[[0, 4], [4, 9], [16, 9]]",6,4,28,COCO_train2014_000000511325.jpg
6305,000000511410_f28_h3_s2.png,3,2,"[[9, 3], [6, 11]]",4,3,28,COCO_train2014_000000511410.jpg
6306,000000511438_f28_h3_s2.png,3,2,"[[1, 2], [5, 7]]",4,3,28,COCO_train2014_000000511438.jpg
6307,000000511461_f28_h4_s2.png,4,2,"[[4, 5], [7, 1]]",5,4,28,COCO_train2014_000000511461.jpg
6308,000000511508_f28_h3_s1.png,3,1,"[[6, 5]]",3,3,28,COCO_train2014_000000511508.jpg
6309,000000511522_f28_h4_s2.png,4,2,"[[16, 0], [10, 7]]",6,4,28,COCO_train2014_000000511522.jpg
6310,000000511587_f28_h2_s2.png,2,2,"[[0, 1], [1, 2]]",2,2,28,COCO_train2014_000000511587.jpg
6311,000000511644_f28_h4_s2.png,4,2,"[[7, 8], [1, 7]]",6,4,28,COCO_train2014_000000511644.jpg
6312,000000511650_f28_h3_s3.png,3,3,"[[2, 11], [11, 7], [1, 9]]",4,3,28,COCO_train2014_000000511650.jpg
6313,000000511666_f28_h3_s3.png,3,3,"[[10, 2], [4, 5], [7, 5]]",4,3,28,COCO_train2014_000000511666.jpg
6314,000000511694_f28_h3_s1.png,3,1,"[[1, 2]]",3,3,28,COCO_train2014_000000511694.jpg
6315,000000511842_f28_h4_s3.png,4,3,"[[0, 16], [17, 5], [17, 15]]",5,4,28,COCO_train2014_000000511842.jpg
6316,000000512152_f28_h4_s1.png,4,1,"[[6, 7]]",3,4,28,COCO_train2014_000000512152.jpg
6317,000000512173_f28_h2_s2.png,2,2,"[[5, 2], [2, 5]]",3,2,28,COCO_train2014_000000512173.jpg
6318,000000512190_f28_h4_s2.png,4,2,"[[16, 12], [12, 7]]",6,4,28,COCO_train2014_000000512190.jpg
6319,000000512263_f28_h3_s2.png,3,2,"[[5, 4], [1, 9]]",4,3,28,COCO_train2014_000000512263.jpg
6320,000000512298_f28_h2_s1.png,2,1,"[[1, 2]]",2,2,28,COCO_train2014_000000512298.jpg
6321,000000512322_f28_h2_s1.png,2,1,"[[1, 3]]",2,2,28,COCO_train2014_000000512322.jpg
6322,000000512449_f28_h4_s3.png,4,3,"[[17, 12], [13, 19], [1, 11]]",5,4,28,COCO_train2014_000000512449.jpg
6323,000000512569_f28_h4_s2.png,4,2,"[[12, 9], [9, 2]]",4,4,28,COCO_train2014_000000512569.jpg
6324,000000512625_f28_h4_s3.png,4,3,"[[5, 18], [9, 15], [1, 11]]",5,4,28,COCO_train2014_000000512625.jpg
6325,000000512702_f28_h2_s1.png,2,1,"[[1, 0]]",2,2,28,COCO_train2014_000000512702.jpg
6326,000000512757_f28_h4_s1.png,4,1,"[[21, 5]]",6,4,28,COCO_train2014_000000512757.jpg
6327,000000512786_f28_h4_s3.png,4,3,"[[8, 7], [1, 3], [3, 2]]",3,4,28,COCO_train2014_000000512786.jpg
6328,000000512787_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000512787.jpg
6329,000000512788_f28_h4_s2.png,4,2,"[[4, 2], [7, 8]]",3,4,28,COCO_train2014_000000512788.jpg
6330,000000512827_f28_h4_s2.png,4,2,"[[2, 4], [5, 1]]",2,4,28,COCO_train2014_000000512827.jpg
6331,000000512844_f28_h3_s1.png,3,1,"[[4, 3]]",2,3,28,COCO_train2014_000000512844.jpg
6332,000000512892_f28_h4_s2.png,4,2,"[[0, 8], [4, 0]]",5,4,28,COCO_train2014_000000512892.jpg
6333,000000512916_f28_h4_s2.png,4,2,"[[14, 18], [7, 9]]",5,4,28,COCO_train2014_000000512916.jpg
6334,000000512944_f28_h3_s1.png,3,1,"[[5, 0]]",2,3,28,COCO_train2014_000000512944.jpg
6335,000000512983_f28_h3_s1.png,3,1,"[[10, 8]]",4,3,28,COCO_train2014_000000512983.jpg
6336,000000513103_f28_h3_s3.png,3,3,"[[10, 5], [10, 5], [7, 3]]",4,3,28,COCO_train2014_000000513103.jpg
6337,000000513138_f28_h3_s2.png,3,2,"[[2, 4], [10, 2]]",4,3,28,COCO_train2014_000000513138.jpg
6338,000000513145_f28_h3_s2.png,3,2,"[[10, 0], [0, 5]]",4,3,28,COCO_train2014_000000513145.jpg
6339,000000513240_f28_h3_s1.png,3,1,"[[5, 9]]",4,3,28,COCO_train2014_000000513240.jpg
6340,000000513430_f28_h3_s3.png,3,3,"[[9, 7], [3, 0], [2, 8]]",4,3,28,COCO_train2014_000000513430.jpg
6341,000000513466_f28_h2_s3.png,2,3,"[[5, 1], [1, 5], [2, 4]]",3,2,28,COCO_train2014_000000513466.jpg
6342,000000513505_f28_h4_s1.png,4,1,"[[8, 1]]",6,4,28,COCO_train2014_000000513505.jpg
6343,000000513531_f28_h4_s1.png,4,1,"[[10, 11]]",5,4,28,COCO_train2014_000000513531.jpg
6344,000000513873_f28_h3_s2.png,3,2,"[[3, 5], [4, 1]]",2,3,28,COCO_train2014_000000513873.jpg
6345,000000513895_f28_h4_s2.png,4,2,"[[14, 1], [9, 3]]",5,4,28,COCO_train2014_000000513895.jpg
6346,000000513918_f28_h2_s2.png,2,2,"[[3, 2], [0, 2]]",2,2,28,COCO_train2014_000000513918.jpg
6347,000000513943_f28_h4_s2.png,4,2,"[[9, 13], [14, 7]]",5,4,28,COCO_train2014_000000513943.jpg
6348,000000513983_f28_h4_s2.png,4,2,"[[10, 13], [19, 0]]",5,4,28,COCO_train2014_000000513983.jpg
6349,000000514002_f28_h3_s2.png,3,2,"[[8, 11], [4, 11]]",4,3,28,COCO_train2014_000000514002.jpg
6350,000000514025_f28_h3_s2.png,3,2,"[[3, 4], [2, 3]]",3,3,28,COCO_train2014_000000514025.jpg
6351,000000514088_f28_h4_s1.png,4,1,"[[22, 5]]",6,4,28,COCO_train2014_000000514088.jpg
6352,000000514104_f28_h3_s3.png,3,3,"[[9, 5], [5, 9], [7, 8]]",4,3,28,COCO_train2014_000000514104.jpg
6353,000000514161_f28_h2_s1.png,2,1,"[[3, 0]]",2,2,28,COCO_train2014_000000514161.jpg
6354,000000514193_f28_h2_s3.png,2,3,"[[2, 1], [2, 0], [3, 1]]",2,2,28,COCO_train2014_000000514193.jpg
6355,000000514204_f28_h2_s2.png,2,2,"[[3, 0], [5, 4]]",3,2,28,COCO_train2014_000000514204.jpg
6356,000000514207_f28_h4_s2.png,4,2,"[[6, 1], [2, 5]]",5,4,28,COCO_train2014_000000514207.jpg
6357,000000514217_f28_h4_s1.png,4,1,"[[7, 8]]",5,4,28,COCO_train2014_000000514217.jpg
6358,000000514232_f28_h4_s3.png,4,3,"[[0, 6], [1, 2], [7, 0]]",2,4,28,COCO_train2014_000000514232.jpg
6359,000000514245_f28_h3_s1.png,3,1,"[[8, 3]]",4,3,28,COCO_train2014_000000514245.jpg
6360,000000514251_f28_h2_s2.png,2,2,"[[3, 5], [4, 0]]",3,2,28,COCO_train2014_000000514251.jpg
6361,000000514346_f28_h3_s3.png,3,3,"[[1, 0], [8, 11], [0, 2]]",4,3,28,COCO_train2014_000000514346.jpg
6362,000000514513_f28_h3_s1.png,3,1,"[[3, 8]]",4,3,28,COCO_train2014_000000514513.jpg
6363,000000514519_f28_h3_s1.png,3,1,"[[5, 7]]",5,3,28,COCO_train2014_000000514519.jpg
6364,000000514605_f28_h3_s1.png,3,1,"[[2, 11]]",4,3,28,COCO_train2014_000000514605.jpg
6365,000000514635_f28_h4_s2.png,4,2,"[[15, 5], [16, 14]]",5,4,28,COCO_train2014_000000514635.jpg
6366,000000514662_f28_h2_s2.png,2,2,"[[3, 2], [4, 3]]",3,2,28,COCO_train2014_000000514662.jpg
6367,000000514683_f28_h4_s3.png,4,3,"[[5, 8], [11, 9], [10, 4]]",3,4,28,COCO_train2014_000000514683.jpg
6368,000000514725_f28_h3_s2.png,3,2,"[[5, 10], [5, 10]]",4,3,28,COCO_train2014_000000514725.jpg
6369,000000514790_f28_h4_s2.png,4,2,"[[11, 0], [10, 11]]",5,4,28,COCO_train2014_000000514790.jpg
6370,000000514925_f28_h4_s1.png,4,1,"[[22, 20]]",7,4,28,COCO_train2014_000000514925.jpg
6371,000000515186_f28_h3_s1.png,3,1,"[[9, 12]]",5,3,28,COCO_train2014_000000515186.jpg
6372,000000515196_f28_h4_s1.png,4,1,"[[14, 3]]",5,4,28,COCO_train2014_000000515196.jpg
6373,000000515198_f28_h3_s3.png,3,3,"[[5, 4], [1, 9], [3, 10]]",4,3,28,COCO_train2014_000000515198.jpg
6374,000000515230_f28_h3_s1.png,3,1,"[[11, 5]]",4,3,28,COCO_train2014_000000515230.jpg
6375,000000515274_f28_h2_s3.png,2,3,"[[2, 0], [0, 2], [1, 0]]",2,2,28,COCO_train2014_000000515274.jpg
6376,000000515301_f28_h3_s3.png,3,3,"[[5, 1], [1, 10], [10, 2]]",4,3,28,COCO_train2014_000000515301.jpg
6377,000000515431_f28_h2_s2.png,2,2,"[[2, 1], [2, 3]]",2,2,28,COCO_train2014_000000515431.jpg
6378,000000515505_f28_h3_s2.png,3,2,"[[2, 0], [3, 0]]",4,3,28,COCO_train2014_000000515505.jpg
6379,000000515508_f28_h4_s1.png,4,1,"[[15, 12]]",5,4,28,COCO_train2014_000000515508.jpg
6380,000000515701_f28_h4_s2.png,4,2,"[[14, 3], [0, 9]]",4,4,28,COCO_train2014_000000515701.jpg
6381,000000515743_f28_h4_s3.png,4,3,"[[4, 10], [1, 7], [11, 7]]",5,4,28,COCO_train2014_000000515743.jpg
6382,000000515809_f28_h2_s3.png,2,3,"[[0, 1], [2, 1], [0, 3]]",2,2,28,COCO_train2014_000000515809.jpg
6383,000000515837_f28_h4_s1.png,4,1,"[[18, 6]]",6,4,28,COCO_train2014_000000515837.jpg
6384,000000515870_f28_h3_s1.png,3,1,"[[4, 11]]",4,3,28,COCO_train2014_000000515870.jpg
6385,000000516167_f28_h3_s1.png,3,1,"[[2, 1]]",4,3,28,COCO_train2014_000000516167.jpg
6386,000000516193_f28_h4_s1.png,4,1,"[[11, 23]]",6,4,28,COCO_train2014_000000516193.jpg
6387,000000516264_f28_h4_s1.png,4,1,"[[11, 16]]",5,4,28,COCO_train2014_000000516264.jpg
6388,000000516352_f28_h4_s2.png,4,2,"[[18, 19], [1, 23]]",6,4,28,COCO_train2014_000000516352.jpg
6389,000000516401_f28_h2_s2.png,2,2,"[[3, 2], [2, 0]]",2,2,28,COCO_train2014_000000516401.jpg
6390,000000516444_f28_h2_s3.png,2,3,"[[3, 1], [5, 2], [6, 0]]",4,2,28,COCO_train2014_000000516444.jpg
6391,000000516474_f28_h2_s3.png,2,3,"[[4, 0], [0, 2], [2, 1]]",3,2,28,COCO_train2014_000000516474.jpg
6392,000000516535_f28_h3_s3.png,3,3,"[[11, 5], [7, 1], [3, 4]]",4,3,28,COCO_train2014_000000516535.jpg
6393,000000516590_f28_h4_s3.png,4,3,"[[19, 13], [5, 15], [13, 18]]",5,4,28,COCO_train2014_000000516590.jpg
6394,000000516607_f28_h3_s1.png,3,1,"[[2, 8]]",4,3,28,COCO_train2014_000000516607.jpg
6395,000000516740_f28_h2_s2.png,2,2,"[[1, 0], [0, 1]]",2,2,28,COCO_train2014_000000516740.jpg
6396,000000516840_f28_h4_s1.png,4,1,"[[6, 17]]",5,4,28,COCO_train2014_000000516840.jpg
6397,000000516880_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000516880.jpg
6398,000000516948_f28_h3_s3.png,3,3,"[[4, 9], [0, 3], [9, 8]]",4,3,28,COCO_train2014_000000516948.jpg
6399,000000516957_f28_h4_s1.png,4,1,"[[17, 18]]",6,4,28,COCO_train2014_000000516957.jpg
6400,000000517047_f28_h4_s3.png,4,3,"[[11, 1], [9, 6], [10, 6]]",3,4,28,COCO_train2014_000000517047.jpg
6401,000000517086_f28_h3_s2.png,3,2,"[[2, 4], [1, 14]]",5,3,28,COCO_train2014_000000517086.jpg
6402,000000517160_f28_h4_s1.png,4,1,"[[18, 19]]",5,4,28,COCO_train2014_000000517160.jpg
6403,000000517226_f28_h2_s3.png,2,3,"[[1, 0], [1, 0], [2, 1]]",2,2,28,COCO_train2014_000000517226.jpg
6404,000000517246_f28_h4_s3.png,4,3,"[[11, 3], [1, 8], [2, 4]]",3,4,28,COCO_train2014_000000517246.jpg
6405,000000517340_f28_h3_s3.png,3,3,"[[6, 8], [0, 5], [11, 1]]",4,3,28,COCO_train2014_000000517340.jpg
6406,000000517395_f28_h3_s1.png,3,1,"[[0, 11]]",4,3,28,COCO_train2014_000000517395.jpg
6407,000000517453_f28_h2_s3.png,2,3,"[[0, 3], [0, 3], [3, 1]]",2,2,28,COCO_train2014_000000517453.jpg
6408,000000517468_f28_h2_s2.png,2,2,"[[0, 1], [1, 3]]",2,2,28,COCO_train2014_000000517468.jpg
6409,000000517549_f28_h2_s1.png,2,1,"[[0, 1]]",2,2,28,COCO_train2014_000000517549.jpg
6410,000000517699_f28_h3_s2.png,3,2,"[[5, 7], [0, 8]]",3,3,28,COCO_train2014_000000517699.jpg
6411,000000517875_f28_h2_s2.png,2,2,"[[4, 3], [3, 2]]",3,2,28,COCO_train2014_000000517875.jpg
6412,000000517936_f28_h2_s3.png,2,3,"[[3, 1], [2, 3], [1, 2]]",2,2,28,COCO_train2014_000000517936.jpg
6413,000000517947_f28_h4_s3.png,4,3,"[[14, 4], [7, 2], [12, 6]]",5,4,28,COCO_train2014_000000517947.jpg
6414,000000517959_f28_h2_s2.png,2,2,"[[0, 1], [3, 2]]",2,2,28,COCO_train2014_000000517959.jpg
6415,000000518015_f28_h4_s3.png,4,3,"[[2, 3], [1, 11], [14, 0]]",5,4,28,COCO_train2014_000000518015.jpg
6416,000000518081_f28_h4_s2.png,4,2,"[[3, 0], [6, 7]]",3,4,28,COCO_train2014_000000518081.jpg
6417,000000518189_f28_h3_s1.png,3,1,"[[0, 6]]",4,3,28,COCO_train2014_000000518189.jpg
6418,000000518198_f28_h4_s3.png,4,3,"[[8, 13], [19, 12], [12, 7]]",5,4,28,COCO_train2014_000000518198.jpg
6419,000000518290_f28_h4_s1.png,4,1,"[[7, 6]]",5,4,28,COCO_train2014_000000518290.jpg
6420,000000518303_f28_h4_s2.png,4,2,"[[0, 1], [7, 0]]",2,4,28,COCO_train2014_000000518303.jpg
6421,000000518321_f28_h4_s3.png,4,3,"[[5, 9], [0, 1], [9, 7]]",3,4,28,COCO_train2014_000000518321.jpg
6422,000000518351_f28_h2_s2.png,2,2,"[[0, 3], [3, 0]]",2,2,28,COCO_train2014_000000518351.jpg
6423,000000518445_f28_h2_s2.png,2,2,"[[1, 0], [3, 1]]",2,2,28,COCO_train2014_000000518445.jpg
6424,000000518499_f28_h4_s2.png,4,2,"[[9, 10], [17, 16]]",5,4,28,COCO_train2014_000000518499.jpg
6425,000000518518_f28_h4_s1.png,4,1,"[[19, 5]]",5,4,28,COCO_train2014_000000518518.jpg
6426,000000518601_f28_h2_s2.png,2,2,"[[2, 3], [0, 3]]",2,2,28,COCO_train2014_000000518601.jpg
6427,000000518626_f28_h3_s1.png,3,1,"[[2, 9]]",4,3,28,COCO_train2014_000000518626.jpg
6428,000000518649_f28_h3_s3.png,3,3,"[[11, 2], [10, 5], [8, 5]]",4,3,28,COCO_train2014_000000518649.jpg
6429,000000518754_f28_h4_s2.png,4,2,"[[5, 2], [1, 2]]",2,4,28,COCO_train2014_000000518754.jpg
6430,000000518761_f28_h4_s1.png,4,1,"[[18, 13]]",5,4,28,COCO_train2014_000000518761.jpg
6431,000000518774_f28_h2_s1.png,2,1,"[[2, 3]]",2,2,28,COCO_train2014_000000518774.jpg
6432,000000518782_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000518782.jpg
6433,000000518849_f28_h4_s3.png,4,3,"[[6, 18], [22, 15], [6, 13]]",6,4,28,COCO_train2014_000000518849.jpg
6434,000000518901_f28_h4_s3.png,4,3,"[[6, 4], [7, 18], [0, 2]]",5,4,28,COCO_train2014_000000518901.jpg
6435,000000519203_f28_h3_s3.png,3,3,"[[3, 7], [4, 8], [5, 4]]",3,3,28,COCO_train2014_000000519203.jpg
6436,000000519264_f28_h3_s2.png,3,2,"[[8, 17], [13, 16]]",8,3,28,COCO_train2014_000000519264.jpg
6437,000000519289_f28_h4_s2.png,4,2,"[[1, 7], [3, 8]]",3,4,28,COCO_train2014_000000519289.jpg
6438,000000519628_f28_h2_s1.png,2,1,"[[3, 1]]",2,2,28,COCO_train2014_000000519628.jpg
6439,000000519827_f28_h3_s1.png,3,1,"[[7, 8]]",3,3,28,COCO_train2014_000000519827.jpg
6440,000000519843_f28_h3_s1.png,3,1,"[[1, 5]]",4,3,28,COCO_train2014_000000519843.jpg
6441,000000519850_f28_h3_s3.png,3,3,"[[4, 0], [8, 1], [1, 5]]",4,3,28,COCO_train2014_000000519850.jpg
6442,000000519895_f28_h3_s1.png,3,1,"[[2, 4]]",2,3,28,COCO_train2014_000000519895.jpg
6443,000000519942_f28_h2_s3.png,2,3,"[[0, 3], [2, 3], [1, 3]]",2,2,28,COCO_train2014_000000519942.jpg
6444,000000519996_f28_h3_s1.png,3,1,"[[0, 4]]",2,3,28,COCO_train2014_000000519996.jpg
6445,000000520072_f28_h4_s2.png,4,2,"[[3, 4], [9, 13]]",5,4,28,COCO_train2014_000000520072.jpg
6446,000000520321_f28_h2_s1.png,2,1,"[[3, 0]]",3,2,28,COCO_train2014_000000520321.jpg
6447,000000520342_f28_h4_s1.png,4,1,"[[12, 11]]",4,4,28,COCO_train2014_000000520342.jpg
6448,000000520449_f28_h4_s1.png,4,1,"[[5, 6]]",3,4,28,COCO_train2014_000000520449.jpg
6449,000000520451_f28_h3_s3.png,3,3,"[[10, 4], [6, 5], [4, 2]]",4,3,28,COCO_train2014_000000520451.jpg
6450,000000520515_f28_h4_s2.png,4,2,"[[3, 4], [4, 7]]",2,4,28,COCO_train2014_000000520515.jpg
6451,000000520593_f28_h3_s1.png,3,1,"[[4, 0]]",4,3,28,COCO_train2014_000000520593.jpg
6452,000000520701_f28_h2_s2.png,2,2,"[[2, 3], [2, 1]]",2,2,28,COCO_train2014_000000520701.jpg
6453,000000520736_f28_h3_s3.png,3,3,"[[2, 4], [3, 0], [0, 2]]",2,3,28,COCO_train2014_000000520736.jpg
6454,000000520858_f28_h2_s1.png,2,1,"[[0, 3]]",2,2,28,COCO_train2014_000000520858.jpg
6455,000000520924_f28_h3_s3.png,3,3,"[[1, 2], [3, 1], [1, 5]]",2,3,28,COCO_train2014_000000520924.jpg
6456,000000521159_f28_h3_s3.png,3,3,"[[7, 4], [10, 2], [11, 1]]",4,3,28,COCO_train2014_000000521159.jpg
6457,000000521201_f28_h4_s3.png,4,3,"[[14, 6], [12, 17], [7, 18]]",5,4,28,COCO_train2014_000000521201.jpg
6458,000000521238_f28_h2_s3.png,2,3,"[[2, 3], [3, 0], [1, 2]]",2,2,28,COCO_train2014_000000521238.jpg
6459,000000521402_f28_h2_s3.png,2,3,"[[0, 2], [2, 0], [0, 1]]",2,2,28,COCO_train2014_000000521402.jpg
6460,000000521416_f28_h2_s2.png,2,2,"[[2, 0], [1, 2]]",2,2,28,COCO_train2014_000000521416.jpg
6461,000000521452_f28_h4_s3.png,4,3,"[[8, 18], [8, 6], [27, 23]]",7,4,28,COCO_train2014_000000521452.jpg
6462,000000521631_f28_h3_s2.png,3,2,"[[0, 1], [11, 6]]",4,3,28,COCO_train2014_000000521631.jpg
6463,000000521663_f28_h4_s2.png,4,2,"[[18, 10], [3, 10]]",5,4,28,COCO_train2014_000000521663.jpg
